Date,Close
2024-03-13,88.4800
2024-03-12,91.8200
2024-03-11,93.0000
2024-03-08,93.8700
2024-03-07,92.6600
2024-03-06,93.1000
2024-03-05,91.8100
2024-03-04,92.7300
2024-03-01,92.7200
2024-02-29,91.2800
2024-02-28,93.0200
2024-02-27,92.5200
2024-02-26,90.6200
2024-02-23,89.0700
2024-02-22,87.6400
2024-02-21,84.9800
2024-02-20,86.3900
2024-02-16,86.0200
2024-02-15,85.6300
2024-02-14,83.1700
2024-02-13,82.3100
2024-02-12,83.1700
2024-02-09,81.3400
2024-02-08,82.0600
2024-02-07,81.8300
2024-02-06,81.9600
2024-02-05,73.4100
2024-02-02,73.9100
2024-02-01,74.3500
2024-01-31,73.3600
2024-01-30,74.0000
2024-01-29,74.3800
2024-01-26,73.1500
2024-01-25,72.8700
2024-01-24,71.5500
2024-01-23,73.6700
2024-01-22,74.6400
2024-01-19,74.1100
2024-01-18,73.5200
2024-01-17,72.7500
2024-01-16,74.9700
2024-01-12,76.1700
2024-01-11,76.2500
2024-01-10,76.1700
2024-01-09,76.6600
2024-01-08,77.3600
2024-01-05,76.6200
2024-01-04,76.5700
2024-01-03,76.1100
2024-01-02,76.3700
2023-12-29,77.3200
2023-12-28,77.5400
2023-12-27,77.6700
2023-12-26,78.1400
2023-12-22,77.5800
2023-12-21,77.1900
2023-12-20,75.4400
2023-12-19,75.6900
2023-12-18,75.0600
2023-12-15,75.0100
2023-12-14,75.9200
2023-12-13,74.1800
2023-12-12,72.0500
2023-12-11,71.1300
2023-12-08,68.5200
2023-12-07,67.3900
2023-12-06,68.0500
2023-12-05,67.9300
2023-12-04,69.3700
2023-12-01,69.4100
2023-11-30,68.4600
2023-11-29,67.7100
2023-11-28,68.1300
2023-11-27,71.1400
2023-11-24,73.7100
2023-11-22,73.6000
2023-11-21,73.3800
2023-11-20,73.3300
2023-11-17,73.0000
2023-11-16,71.9200
2023-11-15,71.5200
2023-11-14,72.2100
2023-11-13,70.0100
2023-11-10,69.5200
2023-11-09,68.3100
2023-11-08,69.9900
2023-11-07,70.7000
2023-11-06,71.0900
2023-11-03,71.5700
2023-11-02,69.2500
2023-11-01,68.2800
2023-10-31,66.5700
2023-10-30,63.1700
2023-10-27,63.1000
2023-10-26,63.9100
2023-10-25,64.5100
2023-10-24,64.6700
2023-10-23,63.9900
2023-10-20,64.0500
2023-10-19,65.4500
2023-10-18,65.2300
2023-10-17,66.8000
2023-10-16,66.8800
2023-10-13,67.1200
2023-10-12,66.5100
2023-10-11,67.7800
2023-10-10,68.1900
2023-10-09,67.8000
2023-10-06,68.4600
2023-10-05,67.6000
2023-10-04,67.8800
2023-10-03,66.9800
2023-10-02,67.8400
2023-09-29,68.0400
2023-09-28,69.7800
2023-09-27,68.2800
2023-09-26,66.2100
2023-09-25,66.4800
2023-09-22,64.3300
2023-09-21,63.8900
2023-09-20,65.0100
2023-09-19,66.1200
2023-09-18,66.2800
2023-09-15,66.4300
2023-09-14,66.0000
2023-09-13,64.5300
2023-09-12,65.4000
2023-09-11,66.6200
2023-09-08,64.9000
2023-09-07,65.9000
2023-09-06,66.9800
2023-09-05,67.6600
2023-09-01,69.2500
2023-08-31,70.4500
2023-08-30,70.3900
2023-08-29,70.4800
2023-08-28,69.3100
2023-08-25,68.5900
2023-08-24,68.4300
2023-08-23,68.9900
2023-08-22,68.9300
2023-08-21,68.9700
2023-08-18,68.3600
2023-08-17,68.3900
2023-08-16,70.6700
2023-08-15,70.5400
2023-08-14,71.8000
2023-08-11,71.5900
2023-08-10,72.3000
2023-08-09,73.9200
2023-08-08,73.9300
2023-08-07,75.5900
2023-08-04,75.9000
2023-08-03,76.0200
2023-08-02,76.5900
2023-08-01,77.6900
2023-07-31,78.0000
2023-07-28,77.8700
2023-07-27,76.8600
2023-07-26,77.4300
2023-07-25,80.2100
2023-07-24,80.6300
2023-07-21,82.6300
2023-07-20,81.8500
2023-07-19,81.7500
2023-07-18,82.4700
2023-07-17,81.1900
2023-07-14,81.8200
2023-07-13,81.4000
2023-07-12,81.6900
2023-07-11,81.2600
2023-07-10,80.6600
2023-07-07,79.6200
2023-07-06,79.1200
2023-07-05,80.6500
2023-07-03,80.6900
2023-06-30,81.2400
2023-06-29,78.6800
2023-06-28,77.1900
2023-06-27,77.0700
2023-06-26,77.8000
2023-06-23,79.8200
2023-06-22,80.2100
2023-06-21,79.6200
2023-06-20,78.9000
2023-06-16,78.6500
2023-06-15,79.1000
2023-06-14,78.5300
2023-06-13,77.7900
2023-06-12,78.2700
2023-06-09,77.1000
2023-06-08,77.7500
2023-06-07,80.4800
2023-06-06,82.9300
2023-06-05,80.4900
2023-06-02,79.9700
2023-06-01,79.8300
2023-05-31,79.5100
2023-05-30,77.9600
2023-05-26,78.4300
2023-05-25,79.8600
2023-05-24,76.5300
2023-05-23,77.1900
2023-05-22,79.0800
2023-05-19,79.3400
2023-05-18,79.6900
2023-05-17,80.3000
2023-05-16,77.7800
2023-05-15,74.9300
2023-05-12,74.9200
2023-05-11,74.9900
2023-05-10,75.9000
2023-05-09,76.3700
2023-05-08,79.4200
2023-05-05,78.9900
2023-05-04,78.2600
2023-05-03,79.7100
2023-05-02,78.4600
2023-05-01,80.7800
2023-04-28,81.3400
2023-04-27,81.5200
2023-04-26,80.1200
2023-04-25,80.3900
2023-04-24,87.7900
2023-04-21,86.4800
2023-04-20,85.0000
2023-04-19,85.7500
2023-04-18,83.6600
2023-04-17,82.7200
2023-04-14,82.3700
2023-04-13,82.9400
2023-04-12,81.7500
2023-04-11,80.5900
2023-04-10,80.5900
2023-04-06,80.1600
2023-04-05,81.1200
2023-04-04,81.5900
2023-04-03,81.8100
2023-03-31,82.0300
2023-03-30,82.1400
2023-03-29,79.2400
2023-03-28,76.9000
2023-03-27,76.3800
2023-03-24,76.4600
2023-03-23,75.7100
2023-03-22,74.7700
2023-03-21,76.5200
2023-03-20,75.2000
2023-03-17,75.8400
2023-03-16,76.6200
2023-03-15,76.7600
2023-03-14,77.1400
2023-03-13,76.2400
2023-03-10,74.9700
